file_name	new addition	species	neighbour_count	rgg_gene_count
GCA_016461705_1	True	Streptococcus vicugnae strain SL1232 NODE_9, whole genome shotgun sequence	0	1
GCA_016481285_1	True	Streptococcus zalophi strain CSL7508 NODE_9, whole genome shotgun sequence	0	0
GCA_016481305_1	True	Streptococcus pacificus strain CSL7591 NODE_9, whole genome shotgun sequence	0	0
GCA_016549335	False	Streptococcus pyogenes strain iGAS426 chromosome, complete genome.	0	3
GCA_016549355	False	Streptococcus pyogenes strain iGAS376 chromosome, complete genome.	0	3
GCA_016549375	False	Streptococcus pyogenes strain iGAS391 chromosome, complete genome.	0	3
GCA_016549395	False	Streptococcus oralis strain SF100 chromosome, complete genome.	0	3
GCA_016658865	False	Streptococcus mitis strain S022-V7-A3 chromosome, complete genome.	0	4
GCA_016724885	False	Streptococcus dysgalactiae strain FDAARGOS_1157 chromosome, complete genome.	0	3
GCA_016725005	False	Streptococcus constellatus strain FDAARGOS_1156 chromosome, complete genome.	0	3
GCA_016725165	False	Streptococcus lutetiensis strain FDAARGOS_1158 chromosome, complete genome.	0	3
GCA_016725185	False	Streptococcus anginosus strain FDAARGOS_1155 chromosome, complete genome.	0	2
GCA_016774475	False	Streptococcus suis strain ID33329 chromosome, complete genome.	0	3
GCA_016887735	False	Streptococcus suis strain ID32098 chromosome, complete genome.	0	3
GCA_016888845	False	Streptococcus oralis strain SF100 chromosome, complete genome.	0	3
GCA_016889885	False	Streptococcus constellatus strain FDAARGOS_1208 chromosome, complete genome.	1	5
GCA_016903355	False	Streptococcus anginosus strain FDAARGOS_1357 chromosome, complete genome.	0	3
GCA_016908645_1	True	Streptococcus loxodontisalivarius strain DSM 27382 Ga0454049_95, whole genome shotgun sequence	0	0
GCA_016908655_1	True	Streptococcus saliviloxodontae strain DSM 27513 Ga0454051_75, whole genome shotgun sequence	0	1
GCA_017132795	False	Streptococcus pyogenes strain M11318 chromosome, complete genome.	0	3
GCA_017309405	False	Streptococcus suis strain SC183 chromosome, complete genome.	0	1
GCA_017315345_1	True	Streptococcus vaginalis strain P1L01 NODE_9_length_88652_cov_869.618, whole genome shotgun sequence	0	0
GCA_017359825	False	Streptococcus thermophilus strain 24853 chromosome, complete genome.	2	5
GCA_017359885	False	Streptococcus thermophilus strain 24740 chromosome, complete genome.	2	6
GCA_017360005	False	Streptococcus thermophilus strain 24739 chromosome, complete genome.	2	5
GCA_017360085	False	Streptococcus thermophilus strain 24738 chromosome, complete genome.	2	6
GCA_017360165	False	Streptococcus thermophilus strain 13499 chromosome, complete genome.	2	6
GCA_017360245	False	Streptococcus thermophilus strain 13498 chromosome, complete genome.	2	5
GCA_017360305	False	Streptococcus thermophilus strain 13496 chromosome, complete genome.	2	4
GCA_017372155	False	Streptococcus suis strain 1112S chromosome, complete genome.	0	5
GCA_017569245	False	Streptococcus pneumoniae strain BVJ1JL chromosome, complete genome.	0	3
GCA_017584245	False	Streptococcus thermophilus strain MAG_rmk202_sterm chromosome, complete genome.	2	5
GCA_017638465	False	Streptococcus pyogenes strain M08500 chromosome, complete genome.	0	3
GCA_017639855	False	Streptococcus sp. zg-86 chromosome, complete genome.	1	3
GCA_017639855_1	True	Streptococcus zhangguiae strain zg-86 chromosome, complete genome	0	3
GCA_017883985_1	True	Streptococcus oricebi strain CCUG 70868 contig_9, whole genome shotgun sequence	0	2
GCA_017884005_1	True	Streptococcus panodentis strain CCUG 70867 contig_9, whole genome shotgun sequence	0	0
GCA_018127725	False	Streptococcus lactarius strain CCUG 66490 chromosome, complete genome.	0	8
GCA_018137985	False	Streptococcus sp. HKU75 chromosome, complete genome.	0	2
GCA_018137985_1	True	Streptococcus oriscaviae strain HKU75 chromosome, complete genome	0	2
GCA_018140535	False	Streptococcus equi subsp. zooepidemicus strain IN-6992 chromosome, complete genome.	2	6
GCA_018140985	False	Streptococcus pyogenes strain TSPY1687 chromosome, complete genome.	0	1
GCA_018219175	False	Streptococcus thermophilus strain DMST-H2 chromosome, complete genome.	3	8
GCA_018336875	False	Streptococcus pneumoniae strain D39_P0 chromosome, complete genome.	0	7
GCA_018604625	False	Streptococcus equi subsp. equi strain 489_004 chromosome, complete genome.	0	6
GCA_018604665	False	Streptococcus equi subsp. equi strain 470_008 chromosome, complete genome.	0	6
GCA_018604685	False	Streptococcus equi subsp. equi strain 470_007 chromosome, complete genome.	0	6
GCA_018604745	False	Streptococcus equi subsp. equi strain 470_001 chromosome, complete genome.	0	7
GCA_018802285	False	Streptococcus sp. ZB199 chromosome, complete genome.	0	4
GCA_018885285	False	Streptococcus suis strain 39565 chromosome, complete genome.	0	3
GCA_018986875	False	Streptococcus parasuis strain H35 chromosome, complete genome.	0	2
GCA_019021805	False	Streptococcus gallolyticus subsp. gallolyticus TX20005 chromosome, complete genome.	0	7
GCA_019046945	False	Streptococcus gordonii strain FDAARGOS 1454 chromosome, complete genome.	0	4
GCA_019047505	False	Streptococcus gordonii strain FDAARGOS 1455 chromosome, complete genome.	0	4
GCA_019047825	False	Streptococcus mitis strain FDAARGOS 1456 chromosome, complete genome.	0	4
GCA_019048645	False	Streptococcus mutans strain FDAARGOS 1458 chromosome, complete genome.	0	3
GCA_019076885	False	Streptococcus parasuis strain BS26 chromosome, complete genome.	0	1
GCA_019218685_1	True	Streptococcus vulneris strain DM3B3 NODE_9_length_102641_cov_308.801636, whole genome shotgun sequence	0	0
GCA_019297755	False	Streptococcus suis strain ID41570 chromosome, complete genome.	0	3
GCA_019334565	False	Streptococcus oralis strain 34 chromosome, complete genome.	1	3
GCA_019334785	False	Streptococcus rubneri strain LPB0404 chromosome, complete genome.	0	3
GCA_019342845	False	Streptococcus pyogenes strain TSPY806 chromosome, complete genome.	0	3
GCA_019342865	False	Streptococcus pyogenes strain TSPY637 chromosome, complete genome.	0	3
GCA_019342885	False	Streptococcus pyogenes strain TSPY515 chromosome, complete genome.	0	3
GCA_019342905	False	Streptococcus pyogenes strain ABC245 chromosome, complete genome.	0	3
GCA_019342925	False	Streptococcus pyogenes strain ABC221 chromosome, complete genome.	0	3
GCA_019342945	False	Streptococcus pyogenes strain ABC208 chromosome, complete genome.	0	3
GCA_019342965	False	Streptococcus pyogenes strain ABC199 chromosome, complete genome.	0	3
GCA_019342985	False	Streptococcus pyogenes strain ABC157 chromosome, complete genome.	0	3
GCA_019343005	False	Streptococcus pyogenes strain ABC155 chromosome, complete genome.	0	3
GCA_019343025	False	Streptococcus pyogenes strain ABC122 chromosome, complete genome.	0	3
GCA_019343045	False	Streptococcus pyogenes strain ABC76 chromosome, complete genome.	0	3
GCA_019343065	False	Streptococcus pyogenes strain ABC25 chromosome, complete genome.	0	3
GCA_019343085	False	Streptococcus pyogenes strain ABC3 chromosome, complete genome.	0	3
GCA_019448275_1	True	Streptococcus humanilactis strain IMAU99125 Scaffold9, whole genome shotgun sequence	0	2
GCA_019448315	False	Streptococcus pyogenes strain TSPY767 chromosome, complete genome.	0	3
GCA_019454385	False	Streptococcus pneumoniae strain R36A chromosome, complete genome.	0	6
GCA_019456615	False	Streptococcus pneumoniae strain Rx1 chromosome, complete genome.	0	6
GCA_019552345	False	Streptococcus agalactiae strain SS1168 chromosome, complete genome.	0	2
GCA_019645895	False	Streptococcus equi subsp. zooepidemicus strain B630793 chromosome, complete genome.	1	5
GCA_019774635	False	Streptococcus halichoeri strain Shali_VAS-CPH chromosome, complete genome.	0	2
GCA_019856275	False	Streptococcus suis strain SS389 chromosome, complete genome.	0	4
GCA_019856315	False	Streptococcus suis strain NJ3 chromosome, complete genome.	0	2
GCA_019856335	False	Streptococcus suis strain FJSM5 chromosome, complete genome.	0	3
GCA_019856355	False	Streptococcus suis strain Transconjugant cNJ3 chromosome, complete genome.	1	1
GCA_019856375	False	Streptococcus suis strain Transconjugant cFJSM5 chromosome, complete genome.	1	1
GCA_019856395	False	Streptococcus suis strain Transconjugant cSS389 chromosome, complete genome.	1	1
GCA_019856415	False	Streptococcus suis strain Transconjugant cDY107 chromosome, complete genome.	1	1
GCA_019856435	False	Streptococcus dysgalactiae strain DY107 chromosome, complete genome.	1	4
GCA_019856455	False	Streptococcus suis strain AKJ18 chromosome, complete genome.	0	5
GCA_019856475	False	Streptococcus suis strain Transconjugant cAKJ18 chromosome, complete genome.	1	1
GCA_019915285	False	Streptococcus pneumoniae strain SCAID PHRX1-2021 chromosome, complete genome.	0	5
GCA_019967855	False	Streptococcus suis strain SZ1908 chromosome, complete genome.	1	1
GCA_020008085	False	Streptococcus pneumoniae strain B1900 chromosome, complete genome.	0	5
GCA_020089495_2	True	Streptococcus hohhotensis strain IMAU99199 Scaffold9, whole genome shotgun sequence	0	2
GCA_020097335	False	Streptococcus pneumoniae strain FDAARGOS_1508 chromosome, complete genome.	0	5
GCA_020177465	False	Streptococcus pneumoniae strain HAC 39-1996 chromosome, complete genome.	0	5
GCA_020462325	False	Streptococcus suis strain GX69 chromosome, complete genome.	0	0
GCA_020541945	False	Streptococcus suis strain Ssuis_MA8 chromosome, complete genome.	0	0
GCA_020541965	False	Streptococcus suis strain Ssuis_MA6 chromosome, complete genome.	0	1
GCA_020542005	False	Streptococcus suis strain Ssuis_MA4 chromosome, complete genome.	1	6
GCA_020542025	False	Streptococcus suis strain Ssuis_MA2 chromosome, complete genome.	0	1
GCA_020542045	False	Streptococcus suis strain Ssuis_MA1 chromosome, complete genome.	1	1
GCA_020735765	False	Streptococcus anginosus subsp. anginosus strain FDAARGOS_1569 chromosome, complete genome.	0	2
GCA_020826915	False	Streptococcus pyogenes strain TSPY141 chromosome, complete genome.	0	3
GCA_020826935	False	Streptococcus pyogenes strain TSPY153 chromosome, complete genome.	0	3
GCA_020826955	False	Streptococcus pyogenes strain TSPY764 chromosome, complete genome.	0	3
GCA_020826975	False	Streptococcus pyogenes strain TSPY210 chromosome, complete genome.	0	3
GCA_020826995	False	Streptococcus pyogenes strain TSPY1312 chromosome, complete genome.	0	3
GCA_020827015	False	Streptococcus pyogenes strain TSPY416 chromosome, complete genome.	0	3
GCA_020827035	False	Streptococcus pyogenes strain TSPY1309 chromosome, complete genome.	0	3
GCA_020827055	False	Streptococcus pyogenes strain TSPY1349 chromosome, complete genome.	0	3
GCA_020827075	False	Streptococcus pyogenes strain TSPY1026 chromosome, complete genome.	0	3
GCA_020827095	False	Streptococcus pyogenes strain TSPY136 chromosome, complete genome.	0	3
GCA_020827115	False	Streptococcus pyogenes strain TSPY383 chromosome, complete genome.	0	3
GCA_020827135	False	Streptococcus pyogenes strain TSPY270 chromosome, complete genome.	0	3
GCA_020844005	False	Streptococcus thermophilus strain 4078 chromosome, complete genome.	2	5
GCA_021029665	False	Streptococcus equi subsp. zooepidemicus strain SEZ_14-145 chromosome, complete genome.	2	9
GCA_021029685	False	Streptococcus equi subsp. zooepidemicus strain SEZ_18-036 chromosome, complete genome.	1	6
GCA_021398235	False	Streptococcus pneumoniae strain 19A-19087 chromosome, complete genome.	0	4
GCA_021398265	False	Streptococcus pneumoniae strain 19A-19343 chromosome, complete genome.	0	4
GCA_021398285	False	Streptococcus pneumoniae strain 19A-19339 chromosome, complete genome.	0	4
GCA_021460175	False	Streptococcus agalactiae strain MIN-181 chromosome, complete genome.	0	2
GCA_021460195	False	Streptococcus agalactiae strain MIN-180 chromosome, complete genome.	0	2
GCA_021496805	False	Streptococcus agalactiae strain SS114 chromosome, complete genome.	0	2
GCA_021496825	False	Streptococcus agalactiae strain SS102 chromosome, complete genome.	0	2
GCA_021496845	False	Streptococcus agalactiae strain SS44 chromosome, complete genome.	0	2
GCA_021496865	False	Streptococcus agalactiae strain SS43 chromosome, complete genome.	0	2
GCA_021496885	False	Streptococcus agalactiae strain GBS68 chromosome, complete genome.	0	2
GCA_021496905	False	Streptococcus agalactiae strain GBS20 chromosome, complete genome.	0	2
GCA_021496945	False	Streptococcus agalactiae strain SS111 chromosome, complete genome.	0	2
GCA_021496965	False	Streptococcus agalactiae strain GBS47 chromosome, complete genome.	0	2
GCA_021497885	False	Streptococcus oralis strain SOD chromosome, complete genome.	0	4
GCA_021497945	False	Streptococcus oralis strain SOT chromosome, complete genome.	0	3
GCA_021497965	False	Streptococcus infantis strain SO chromosome, complete genome.	0	1
GCA_021654435	False	Streptococcus parasuis SUT-7 DNA, complete genome.	1	1
GCA_021654455	False	Streptococcus parasuis SUT-286 DNA, complete genome.	1	3
GCA_021654475	False	Streptococcus parasuis SUT-380 DNA, complete genome.	0	3
GCA_021654495	False	Streptococcus parasuis SUT-503 DNA, complete genome.	1	4
GCA_021654515	False	Streptococcus ruminantium GUT-183 DNA, complete genome.	1	4
GCA_021654535	False	Streptococcus ruminantium GUT-184 DNA, complete genome.	1	4
GCA_021654555	False	Streptococcus ruminantium GUT-189 DNA, complete genome.	0	3
GCA_021655535	False	Streptococcus agalactiae GCMC97051 DNA, complete genome.	0	2
GCA_021729385	False	Streptococcus suis strain LSM29 chromosome, complete genome.	1	1
GCA_021729405	False	Streptococcus suis strain LSM157 chromosome, complete genome.	1	1
GCA_022024355	False	Streptococcus thermophilus strain CS20 chromosome, complete genome.	3	6
GCA_022068225	False	Streptococcus pneumoniae strain TVO_TIGR4 chromosome, complete genome.	0	3
GCA_022068245	False	Streptococcus pneumoniae strain TVO_Taiwan19F-14 chromosome, complete genome.	0	5
GCA_022068265	False	Streptococcus pneumoniae strain TVO_1901928 chromosome, complete genome.	0	5
GCA_022068285	False	Streptococcus pneumoniae strain TVO_1901927 chromosome, complete genome.	0	6
GCA_022068405	False	Streptococcus pneumoniae strain TVO_1901926 chromosome, complete genome.	0	6
GCA_022068525	False	Streptococcus pneumoniae strain TVO_1901925 chromosome, complete genome.	0	5
GCA_022068645	False	Streptococcus pneumoniae strain TVO_1901924 chromosome, complete genome.	0	6
GCA_022068765	False	Streptococcus pneumoniae strain TVO_1901923 chromosome, complete genome.	0	5
GCA_022068885	False	Streptococcus pneumoniae strain TVO_1901922 chromosome, complete genome.	0	5
GCA_022069005	False	Streptococcus pneumoniae strain TVO_1901948 chromosome, complete genome.	0	6
GCA_022069085	False	Streptococcus pneumoniae strain TVO_1901947 chromosome, complete genome.	0	7
GCA_022069205	False	Streptococcus pneumoniae strain TVO_1901946 chromosome, complete genome.	0	7
GCA_022069325	False	Streptococcus pneumoniae strain TVO_1901945 chromosome, complete genome.	0	5
GCA_022069445	False	Streptococcus pneumoniae strain TVO_1901943 chromosome, complete genome.	0	5
GCA_022069485	False	Streptococcus pneumoniae strain TVO_1901941 chromosome, complete genome.	0	3
GCA_022069505	False	Streptococcus pneumoniae strain TVO_1901940 chromosome, complete genome.	0	3
GCA_022069545	False	Streptococcus pneumoniae strain TVO_1901939 chromosome, complete genome.	0	4
GCA_022069645	False	Streptococcus pneumoniae strain TVO_1901921 chromosome, complete genome.	0	4
GCA_022069785	False	Streptococcus pneumoniae strain TVO_1901938 chromosome, complete genome.	0	3
GCA_022069905	False	Streptococcus pneumoniae strain TVO_1901935 chromosome, complete genome.	0	7
GCA_022070005	False	Streptococcus pneumoniae strain TVO_1901934 chromosome, complete genome.	0	7
GCA_022070225	False	Streptococcus pneumoniae strain TVO_1901932 chromosome, complete genome.	0	6
GCA_022070425	False	Streptococcus pneumoniae strain TVO_1901930 chromosome, complete genome.	0	6
GCA_022070465	False	Streptococcus pneumoniae strain TVO_1901920 chromosome, complete genome.	0	4
GCA_022070485	False	Streptococcus pneumoniae strain TVO_1902277 chromosome, complete genome.	0	5
GCA_022070505	False	Streptococcus pneumoniae strain TVO_D39 chromosome, complete genome.	0	7
GCA_022070545	False	Streptococcus pneumoniae strain TVO_1902276 chromosome, complete genome.	0	5
GCA_022070565	False	Streptococcus pneumoniae strain TVO_1902282 chromosome, complete genome.	0	5
GCA_022075545	False	Streptococcus pneumoniae strain TVO_1901936 chromosome, complete genome.	0	3
GCA_022075645	False	Streptococcus pneumoniae strain TVO_1901944 chromosome, complete genome.	0	5
GCA_022075745	False	Streptococcus pneumoniae strain TVO_1901929 chromosome, complete genome.	0	5
GCA_022318385	False	Streptococcus pneumoniae strain BR1268 chromosome, complete genome.	0	5
GCA_022318405	False	Streptococcus pneumoniae strain CH2241 chromosome, complete genome.	0	4
GCA_022318425	False	Streptococcus pneumoniae strain LE4448 chromosome, complete genome.	0	5
GCA_022318445	False	Streptococcus pneumoniae strain MD5403 chromosome, complete genome.	0	5
GCA_022318465	False	Streptococcus pneumoniae strain ND6401 chromosome, complete genome.	0	4
GCA_022318485	False	Streptococcus pneumoniae strain NP7513 chromosome, complete genome.	0	3
GCA_022318505	False	Streptococcus pneumoniae strain NP7536 chromosome, complete genome.	0	4
GCA_022318525	False	Streptococcus pneumoniae strain PT8465 chromosome, complete genome.	0	2
GCA_022318545	False	Streptococcus pneumoniae strain CH2439 chromosome, complete genome.	0	5
GCA_022354845	False	Streptococcus suis strain SFJ44 chromosome, complete genome.	0	2
GCA_022494495	False	Streptococcus pyogenes strain SHZ-1 chromosome, complete genome.	0	3
GCA_022532125	False	Streptococcus dysgalactiae subsp. equisimilis strain Karl chromosome, complete genome.	0	3
GCA_022558605	False	Streptococcus pneumoniae strain PZ900700608 chromosome, complete genome.	0	5
GCA_022749195	False	Streptococcus oralis strain 1648 chromosome, complete genome.	0	4
GCA_022810625	False	Streptococcus equinus strain SheepZ001 chromosome, complete genome.	0	6
GCA_022869605	False	Streptococcus pyogenes strain PartK-Spyogenes-RM8376 chromosome, complete genome.	0	3
GCA_022936265	False	Streptococcus salivarius strain SALI-10 chromosome, complete genome.	0	2
GCA_022964955	False	Streptococcus suis strain TJS75 chromosome, complete genome.	0	1
GCA_023023005	False	Streptococcus suis strain TJS56 chromosome, complete genome.	1	1
GCA_023161985	False	Streptococcus pasteurianus strain WUSP070 chromosome, complete genome.	0	3
GCA_023162015	False	Streptococcus pasteurianus strain WUSP074 chromosome, complete genome.	0	4
GCA_023167545	False	Streptococcus constellatus subsp. constellatus DNA, complete genome, strain: CCUG 24889.	0	3
GCA_023169525	False	Streptococcus anginosus CCUG 27928 DNA, complete genome.	0	3
GCA_023207975	False	Streptococcus thermophilus strain CS6 chromosome, complete genome.	1	7
GCA_023278025	False	Streptococcus thermophilus strain VHProbi R08 chromosome, complete genome.	5	5
GCA_023278205	False	Streptococcus pyogenes strain MGAS270 chromosome, complete genome.	0	3
GCA_023380045	False	Streptococcus pyogenes strain 21SPY7071 isolate cerebral abscess chromosome, complete genome.	0	3
GCA_023611505	False	Streptococcus oralis strain HP01 chromosome, complete genome.	0	3
GCA_024089335	False	Streptococcus pneumoniae TIGR4 chromosome, complete genome.	0	3
GCA_024089355	False	Streptococcus pneumoniae strain SN75752 chromosome, complete genome.	0	5
GCA_024206595	False	Streptococcus suis strain STC78 chromosome, complete genome.	0	0
GCA_024206615	False	Streptococcus suis strain STC80 chromosome, complete genome.	0	0
GCA_024206635	False	Streptococcus suis strain STC84 chromosome, complete genome.	0	0
GCA_024206655	False	Streptococcus suis strain STC83 chromosome, complete genome.	0	0
GCA_024206675	False	Streptococcus suis strain STC81 chromosome, complete genome.	0	0
GCA_024206695	False	Streptococcus suis strain STC90 chromosome, complete genome.	0	0
GCA_024206715	False	Streptococcus suis strain STC86 chromosome, complete genome.	0	0
GCA_024206735	False	Streptococcus suis strain STC85 chromosome, complete genome.	0	0
GCA_024206755	False	Streptococcus suis strain STC104 chromosome, complete genome.	0	0
GCA_024220075	False	Streptococcus suis strain 1521251 chromosome, complete genome.	0	1
GCA_024220115	False	Streptococcus suis strain LSS42 chromosome, complete genome.	0	0
GCA_024220135	False	Streptococcus suis T15 chromosome, complete genome.	0	0
GCA_024334065	False	Streptococcus thermophilus strain CH8 chromosome, complete genome.	1	3
GCA_024346585	False	Streptococcus toyakuensis TP1632 DNA, complete genome.	1	5
GCA_024399395	False	Streptococcus constellatus strain TCV107 chromosome, complete genome.	0	3
GCA_024399415	False	Streptococcus oralis strain CCUG 53468 chromosome, complete genome.	1	5
GCA_024498155	False	Streptococcus suis strain 2018WUSS151 chromosome, complete genome.	0	1
GCA_024509515	False	Streptococcus suis strain DE609B chromosome, complete genome.	1	1
GCA_024582755	False	Streptococcus suis strain 12RC1 chromosome, complete genome.	1	3
GCA_024582915	False	Streptococcus suis strain DNC49 chromosome, complete genome.	0	0
GCA_024582935	False	Streptococcus suis strain M106471_S40 chromosome, complete genome.	0	0
GCA_024582955	False	Streptococcus suis strain M104300_S20 chromosome, complete genome.	1	1
GCA_024582975	False	Streptococcus suis strain M105052_S26 chromosome, complete genome.	0	5
GCA_024582995	False	Streptococcus suis strain M102942_S11 chromosome, complete genome.	0	1
GCA_024583015	False	Streptococcus suis strain DNR43 chromosome, complete genome.	0	0
GCA_024583035	False	Streptococcus suis strain DNR48 chromosome, complete genome.	0	0
GCA_024583055	False	Streptococcus suis strain DNS20 chromosome, complete genome.	0	3
GCA_024583075	False	Streptococcus suis strain DNC15 chromosome, complete genome.	0	1
GCA_024583095	False	Streptococcus suis strain DNC13 chromosome, complete genome.	1	4
GCA_024583115	False	Streptococcus suis strain DNS11 chromosome, complete genome.	0	0
GCA_024583135	False	Streptococcus suis strain SS15055_N2_C15 chromosome, complete genome.	1	1
GCA_024665315	False	Streptococcus thermophilus strain TH-4 chromosome, complete genome.	3	5
GCA_024703115	False	Streptococcus pneumoniae strain D39Mega17545 chromosome, complete genome.	0	6
GCA_024731205	False	Streptococcus thermophilus strain ST057-1 chromosome, complete genome.	5	7
GCA_024732405	False	Streptococcus equinus strain S1 chromosome, complete genome.	0	5
GCA_024762155	False	Streptococcus mutans strain UA-159 chromosome, complete genome.	1	2
GCA_024762175	False	Streptococcus mutans strain COCC33-14R chromosome, complete genome.	0	2
GCA_024762195	False	Streptococcus mutans strain COCC33-14 chromosome, complete genome.	0	2
GCA_024814375_1	True	Streptococcus sciuri strain SQ9-PEA NODE_9_length_60459_cov_370.482447, whole genome shotgun sequence	0	0
GCA_025136435	False	Streptococcus pneumoniae strain 19A-ST320_99-176 chromosome, complete genome.	0	4
GCA_025152645	False	Streptococcus parauberis strain KSP10 chromosome, complete genome.	1	1
GCA_025152665	False	Streptococcus parauberis strain KSP14 chromosome, complete genome.	1	1
GCA_025152685	False	Streptococcus parauberis strain KSP20 chromosome, complete genome.	0	0
GCA_025201235	False	Streptococcus parauberis strain HFTC0064 chromosome, complete genome.	1	1
GCA_025349925	False	Streptococcus suis strain ISU2912 chromosome, complete genome.	0	4
GCA_025402735	False	Streptococcus agalactiae strain TAH 10/84 chromosome, complete genome.	0	2
GCA_025402755	False	Streptococcus agalactiae strain TAH 10/84 dUdp chromosome, complete genome.	0	2
GCA_025402775	False	Streptococcus agalactiae strain TAH 10/84 dMrvR chromosome, complete genome.	0	2
GCA_025447695_1	True	Streptococcus danieliae strain DSM 22233 NODE_9_length_24263_cov_70.495328, whole genome shotgun sequence	0	0
GCA_025643295	False	Streptococcus pneumoniae strain 3238/09 chromosome, complete genome.	0	4
GCA_025643315	False	Streptococcus pneumoniae strain 3641/15 chromosome, complete genome.	0	4
GCA_025739165	False	Streptococcus thermophilus strain UCCSt95 chromosome, complete genome.	2	4
GCA_025739325	False	Streptococcus thermophilus strain CNRZ1151 chromosome, complete genome.	3	7
GCA_025739385	False	Streptococcus thermophilus strain 4067 chromosome, complete genome.	2	6
GCA_025808195	False	Streptococcus agalactiae strain SA5087 chromosome, complete genome.	0	2
GCA_025946865	False	Streptococcus suis strain ID36054 chromosome, complete genome.	0	1
GCA_025946885	False	Streptococcus suis strain TRG6 chromosome, complete genome.	0	1
GCA_025946905	False	Streptococcus suis strain ID38828 chromosome, complete genome.	1	1
GCA_025946925	False	Streptococcus suis strain ID34572 chromosome, complete genome.	0	1
GCA_025946945	False	Streptococcus suis strain ID35541 chromosome, complete genome.	1	1
GCA_025948295	False	Streptococcus thermophilus strain CNRZ385 chromosome, complete genome.	2	6
GCA_025980045	False	Streptococcus suis strain WUSS030 chromosome, complete genome.	0	1
GCA_026194135	False	Streptococcus macedonicus strain E37 chromosome, complete genome.	0	6
GCA_026625945	False	Streptococcus pneumoniae strain NP1 chromosome, complete genome.	0	5
GCA_026625965	False	Streptococcus pneumoniae strain NP2 chromosome, complete genome.	0	5
GCA_026683915	False	Streptococcus pneumoniae strain BC2 chromosome, complete genome.	0	6
GCA_026683935	False	Streptococcus pneumoniae strain BC1 chromosome, complete genome.	0	6
GCA_026692645	False	Streptococcus dysgalactiae strain WJ001 chromosome, complete genome.	0	2
GCA_027474505	False	Streptococcus alactolyticus strain LGM chromosome, complete genome.	0	0
GCA_027474865	False	Streptococcus gallolyticus strain XH2168 chromosome, complete genome.	0	7
GCA_027557675	False	Streptococcus thermophilus strain EG007 chromosome, complete genome.	2	5
GCA_027563115	False	Streptococcus pneumoniae strain SP007 chromosome, complete genome.	0	4
GCA_027943765	False	Streptococcus pneumoniae PZ900700617 DNA, complete genome.	0	6
GCA_027943785	False	Streptococcus pneumoniae PZ900700792 DNA, complete genome.	0	6
GCA_027943805	False	Streptococcus pneumoniae PZ900701057 DNA, complete genome.	0	5
GCA_027943825	False	Streptococcus pneumoniae Utah_35B-24 DNA, complete genome.	0	6
GCA_027943845	False	Streptococcus pneumoniae PZ900700204 DNA, complete genome.	0	5
GCA_028215815	False	Streptococcus pyogenes strain 1095 chromosome, complete genome.	0	3
GCA_028335765	False	Streptococcus sp. HN38 chromosome, complete genome.	1	7
GCA_028370195	False	Streptococcus pyogenes strain SP1451 chromosome, complete genome.	0	3
GCA_028370215	False	Streptococcus pyogenes strain SP1450 chromosome, complete genome.	0	3
GCA_028370235	False	Streptococcus pyogenes strain SP1448 chromosome, complete genome.	0	3
GCA_028370255	False	Streptococcus pyogenes strain SP1426 chromosome, complete genome.	0	3
GCA_028370275	False	Streptococcus pyogenes strain SP1384 chromosome, complete genome.	0	3
GCA_028370295	False	Streptococcus pyogenes strain SP1380 chromosome, complete genome.	0	3
GCA_028463905	False	Streptococcus thermophilus strain strain TSGB 4141 chromosome, complete genome.	3	6
GCA_028751645	False	Streptococcus parasuis strain NN1 chromosome, complete genome.	0	0
GCA_028752615	False	Streptococcus parasuis strain SS20 chromosome, complete genome.	0	2
GCA_028752635	False	Streptococcus parasuis strain SS17 chromosome, complete genome.	0	2
GCA_028864795	False	Streptococcus thermophilus strain TCI633 chromosome, complete genome.	2	5
GCA_028867825	False	Streptococcus pyogenes MGAS10870 chromosome, complete genome.	0	3
GCA_029010215	False	Streptococcus anginosus strain VSI67 chromosome, complete genome.	0	0
GCA_029010275	False	Streptococcus anginosus strain VSI85 chromosome, complete genome.	0	1
GCA_029011195	False	Streptococcus agalactiae strain VSI63 chromosome, complete genome.	0	2
GCA_029011235	False	Streptococcus anginosus strain VSI52 chromosome, complete genome.	0	1
GCA_029011295	False	Streptococcus anginosus strain VSI40 chromosome, complete genome.	0	1
GCA_029011355	False	Streptococcus anginosus strain VSI37 chromosome, complete genome.	0	1
GCA_029011615	False	Streptococcus anginosus strain VSI16 chromosome, complete genome.	0	1
GCA_029011635	False	Streptococcus agalactiae strain VSI15 chromosome, complete genome.	0	2
GCA_029011675	False	Streptococcus agalactiae strain VSI14 chromosome, complete genome.	0	2
GCA_029011695	False	Streptococcus anginosus strain VSI13 chromosome, complete genome.	0	2
GCA_029011905	False	Streptococcus anginosus strain VSI68 chromosome, complete genome.	0	1
GCA_029012025	False	Streptococcus anginosus strain VSI12 chromosome, complete genome.	0	2
GCA_029203915	False	Streptococcus suis strain 3112 chromosome, complete genome.	0	2
GCA_029223665	False	Streptococcus parauberis strain SPOF21J2 chromosome, complete genome.	1	1
GCA_029223685	False	Streptococcus parauberis strain SPOF21J26 chromosome, complete genome.	1	1
GCA_029223705	False	Streptococcus parauberis strain SPOF19J15 chromosome, complete genome.	1	1
GCA_029223725	False	Streptococcus parauberis strain KSP45 chromosome, complete genome.	1	1
